subj,session,trial,rt,object_response,category,condition,imagename
vits_dino,1,1173,NaN,oven,oven,NaN,oven6-bird1.png
vits_dino,1,1174,NaN,chair,oven,NaN,oven6-chair3.png
vits_dino,1,1175,NaN,elephant,oven,NaN,oven6-elephant2.png
vits_dino,1,1176,NaN,knife,oven,NaN,oven6-knife3.png
vits_dino,1,1177,NaN,oven,oven,NaN,oven6-oven3.png
vits_dino,1,1178,NaN,car,oven,NaN,oven6-truck1.png
vits_dino,1,1179,NaN,chair,oven,NaN,oven7-bottle1.png
vits_dino,1,1180,NaN,chair,oven,NaN,oven7-car3.png
vits_dino,1,1181,NaN,cat,oven,NaN,oven7-cat1.png
vits_dino,1,1182,NaN,clock,oven,NaN,oven7-clock2.png
vits_dino,1,1183,NaN,dog,oven,NaN,oven7-dog2.png
vits_dino,1,1184,NaN,elephant,oven,NaN,oven7-elephant1.png
vits_dino,1,1185,NaN,knife,oven,NaN,oven7-keyboard1.png
vits_dino,1,1186,NaN,oven,oven,NaN,oven7-oven1.png
vits_dino,1,1187,NaN,bottle,oven,NaN,oven8-cat3.png
vits_dino,1,1188,NaN,car,oven,NaN,oven8-chair1.png
vits_dino,1,1189,NaN,clock,oven,NaN,oven8-keyboard3.png
vits_dino,1,1190,NaN,oven,oven,NaN,oven8-knife2.png
vits_dino,1,1191,NaN,truck,oven,NaN,oven9-airplane2.png
vits_dino,1,1192,NaN,bear,oven,NaN,oven9-bear2.png
vits_dino,1,1193,NaN,oven,oven,NaN,oven9-bird3.png
vits_dino,1,1194,NaN,boat,oven,NaN,oven9-boat2.png
vits_dino,1,1195,NaN,car,oven,NaN,oven9-car2.png
vits_dino,1,1196,NaN,truck,oven,NaN,oven9-chair1.png
vits_dino,1,1197,NaN,oven,oven,NaN,oven9-clock2.png
vits_dino,1,1198,NaN,keyboard,oven,NaN,oven9-keyboard1.png
vits_dino,1,1199,NaN,knife,oven,NaN,oven9-knife3.png
vits_dino,1,1200,NaN,oven,oven,NaN,oven9-oven1.png
vits_dino,1,1201,NaN,bear,truck,NaN,truck1-bear1.png
vits_dino,1,1202,NaN,truck,truck,NaN,truck1-bicycle3.png
vits_dino,1,1203,NaN,bottle,truck,NaN,truck1-bird1.png
vits_dino,1,1204,NaN,truck,truck,NaN,truck1-car3.png
vits_dino,1,1205,NaN,cat,truck,NaN,truck1-cat1.png
vits_dino,1,1206,NaN,truck,truck,NaN,truck1-chair2.png
vits_dino,1,1207,NaN,truck,truck,NaN,truck1-clock3.png
vits_dino,1,1208,NaN,bear,truck,NaN,truck1-dog1.png
vits_dino,1,1209,NaN,knife,truck,NaN,truck1-knife1.png
vits_dino,1,1210,NaN,truck,truck,NaN,truck10-airplane1.png
vits_dino,1,1211,NaN,bicycle,truck,NaN,truck10-bicycle1.png
vits_dino,1,1212,NaN,truck,truck,NaN,truck10-car3.png
vits_dino,1,1213,NaN,clock,truck,NaN,truck10-clock1.png
vits_dino,1,1214,NaN,elephant,truck,NaN,truck10-elephant3.png
vits_dino,1,1215,NaN,truck,truck,NaN,truck10-truck3.png
vits_dino,1,1216,NaN,truck,truck,NaN,truck2-airplane3.png
vits_dino,1,1217,NaN,truck,truck,NaN,truck2-bicycle2.png
vits_dino,1,1218,NaN,truck,truck,NaN,truck2-bird2.png
vits_dino,1,1219,NaN,truck,truck,NaN,truck2-boat3.png
vits_dino,1,1220,NaN,bottle,truck,NaN,truck2-bottle3.png
vits_dino,1,1221,NaN,truck,truck,NaN,truck2-car3.png
vits_dino,1,1222,NaN,car,truck,NaN,truck2-chair1.png
vits_dino,1,1223,NaN,clock,truck,NaN,truck2-clock1.png
vits_dino,1,1224,NaN,elephant,truck,NaN,truck2-elephant1.png
vits_dino,1,1225,NaN,truck,truck,NaN,truck2-keyboard1.png
vits_dino,1,1226,NaN,truck,truck,NaN,truck2-oven3.png
vits_dino,1,1227,NaN,bear,truck,NaN,truck3-bear3.png
vits_dino,1,1228,NaN,bicycle,truck,NaN,truck3-bicycle1.png
vits_dino,1,1229,NaN,truck,truck,NaN,truck3-bird2.png
vits_dino,1,1230,NaN,car,truck,NaN,truck3-car3.png
vits_dino,1,1231,NaN,cat,truck,NaN,truck3-cat1.png
vits_dino,1,1232,NaN,chair,truck,NaN,truck3-chair2.png
vits_dino,1,1233,NaN,clock,truck,NaN,truck3-clock3.png
vits_dino,1,1234,NaN,bear,truck,NaN,truck3-dog3.png
vits_dino,1,1235,NaN,keyboard,truck,NaN,truck3-keyboard3.png
vits_dino,1,1236,NaN,knife,truck,NaN,truck3-knife2.png
vits_dino,1,1237,NaN,bottle,truck,NaN,truck3-oven2.png
vits_dino,1,1238,NaN,truck,truck,NaN,truck4-airplane3.png
vits_dino,1,1239,NaN,bear,truck,NaN,truck4-bear1.png
vits_dino,1,1240,NaN,chair,truck,NaN,truck4-boat3.png
vits_dino,1,1241,NaN,bottle,truck,NaN,truck4-bottle2.png
vits_dino,1,1242,NaN,chair,truck,NaN,truck4-knife1.png
vits_dino,1,1243,NaN,car,truck,NaN,truck4-oven2.png
vits_dino,1,1244,NaN,chair,truck,NaN,truck5-airplane2.png
vits_dino,1,1245,NaN,knife,truck,NaN,truck5-bird2.png
vits_dino,1,1246,NaN,truck,truck,NaN,truck5-car1.png
vits_dino,1,1247,NaN,bottle,truck,NaN,truck5-cat3.png
vits_dino,1,1248,NaN,oven,truck,NaN,truck5-dog3.png
vits_dino,1,1249,NaN,truck,truck,NaN,truck5-keyboard1.png
vits_dino,1,1250,NaN,knife,truck,NaN,truck5-knife3.png
vits_dino,1,1251,NaN,truck,truck,NaN,truck5-truck1.png
vits_dino,1,1252,NaN,bear,truck,NaN,truck6-bear2.png
vits_dino,1,1253,NaN,bottle,truck,NaN,truck6-bicycle1.png
vits_dino,1,1254,NaN,boat,truck,NaN,truck6-boat2.png
vits_dino,1,1255,NaN,bottle,truck,NaN,truck6-bottle3.png
vits_dino,1,1256,NaN,cat,truck,NaN,truck6-cat2.png
vits_dino,1,1257,NaN,clock,truck,NaN,truck6-clock2.png
vits_dino,1,1258,NaN,dog,truck,NaN,truck6-dog2.png
vits_dino,1,1259,NaN,knife,truck,NaN,truck6-knife2.png
vits_dino,1,1260,NaN,oven,truck,NaN,truck6-oven3.png
vits_dino,1,1261,NaN,truck,truck,NaN,truck6-truck2.png
vits_dino,1,1262,NaN,bear,truck,NaN,truck7-bear2.png
vits_dino,1,1263,NaN,truck,truck,NaN,truck7-bird2.png
vits_dino,1,1264,NaN,boat,truck,NaN,truck7-boat1.png
vits_dino,1,1265,NaN,truck,truck,NaN,truck7-chair2.png
vits_dino,1,1266,NaN,elephant,truck,NaN,truck7-elephant2.png
vits_dino,1,1267,NaN,clock,truck,NaN,truck7-keyboard3.png
vits_dino,1,1268,NaN,truck,truck,NaN,truck7-oven2.png
vits_dino,1,1269,NaN,truck,truck,NaN,truck7-truck2.png
vits_dino,1,1270,NaN,bottle,truck,NaN,truck8-bottle2.png
vits_dino,1,1271,NaN,cat,truck,NaN,truck8-cat2.png
vits_dino,1,1272,NaN,bear,truck,NaN,truck8-dog3.png
vits_dino,1,1273,NaN,elephant,truck,NaN,truck8-elephant1.png
vits_dino,1,1274,NaN,clock,truck,NaN,truck8-keyboard2.png
vits_dino,1,1275,NaN,truck,truck,NaN,truck9-airplane2.png
vits_dino,1,1276,NaN,truck,truck,NaN,truck9-boat3.png
vits_dino,1,1277,NaN,bottle,truck,NaN,truck9-bottle2.png
vits_dino,1,1278,NaN,chair,truck,NaN,truck9-chair3.png
vits_dino,1,1279,NaN,elephant,truck,NaN,truck9-elephant1.png
vits_dino,1,1280,NaN,truck,truck,NaN,truck9-truck3.png
